,id,ds_name,title,alt_name,url,res_url,publications
700,c6e286f0-ccec-49a4-8331-3580faf41352,apertium-rdf-eo-en,Apertium RDF EO-EN,,,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-27T15:10:37.856Z/apertium-eo-en-rdf.zip|http://linguistic.linkeddata.es/id/apertium/lexiconEO|http://linguistic.linkeddata.es/id/apertium/lexiconEN|http://linguistic.linkeddata.es/id/apertium/tranSetEO-EN|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T10:17:32.780Z/apertium-eo-en-dataset-metadata.rdf,
701,eceeaaed-8e0b-40cc-9dbd-b823fc1f78d3,apertium-rdf-eo-ca,Apertium RDF EO-CA,,,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-27T14:42:29.215Z/apertium-eo-ca-rdf.zip|http://linguistic.linkeddata.es/id/apertium/lexiconEO|http://linguistic.linkeddata.es/id/apertium/lexiconCA|http://linguistic.linkeddata.es/id/apertium/tranSetEO-CA|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T10:16:37.215Z/apertium-eo-ca-dataset-metadata.rdf,
702,ee4190ea-5f24-4cae-a34d-47386ec41c10,apertium-rdf-en-gl,Apertium RDF EN-GL,,,http://linguistic.linkeddata.es/id/apertium/lexiconEN|http://linguistic.linkeddata.es/id/apertium/lexiconGL|http://linguistic.linkeddata.es/id/apertium/tranSetEN-GL|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2014-11-07T14:51:34.729Z/apertium-en-gl-dataset-metadata.rdf|https://ckannet-storage.commondatastorage.googleapis.com/2014-11-07T15:04:23.585Z/apertium-en-gl-rdf.zip,
703,47e9d8cc-5da9-4c02-960e-c00abee2b0d9,apertium-rdf-en-es,Apertium RDF EN-ES,,,http://linguistic.linkeddata.es/id/apertium/lexiconEN|http://linguistic.linkeddata.es/id/apertium/lexiconES|http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-04T15:01:40.957Z/apertium-en-es-rdf.zip|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T10:15:28.614Z/apertium-en-es-dataset-metadata.rdf,
704,650cc2a5-ba56-4f7e-b274-77c518c8095a,apertium-rdf-en-ca,Apertium RDF EN-CA,,,https://ckannet-storage.commondatastorage.googleapis.com/2014-11-14T21:11:00.893Z/apertium-en-ca-pol-rdf.zip|http://linguistic.linkeddata.es/id/apertium/lexiconEN|http://linguistic.linkeddata.es/id/apertium/lexiconCA|http://linguistic.linkeddata.es/id/apertium/tranSetEN-CA|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2014-11-14T21:12:37.992Z/apertium-en-ca-dataset-metadata.rdf,
705,5f0bdc5d-a515-4d40-87a4-521606fd2ff8,apertium-rdf-ca-it,Apertium RDF CA-IT,,,https://ckannet-storage.commondatastorage.googleapis.com/2014-11-14T21:06:49.774Z/apertium-ca-it-rdf.zip|http://linguistic.linkeddata.es/id/apertium/lexiconCA|http://linguistic.linkeddata.es/id/apertium/lexiconIT|http://linguistic.linkeddata.es/id/apertium/tranSetCA-IT|http://linguistic.linkeddata.es/sparql/|https://ckannet-storage.commondatastorage.googleapis.com/2014-11-14T21:07:45.667Z/apertium-ca-it-dataset-metadata.rdf,
706,2ce2e292-4ba3-464c-a160-842b89ab4845,apertium-rdf,Apertium RDF,,,http://linguistic.linkeddata.es/apertium/sparql-editor/|http://datahub.io/dataset?q=apertium+rdf&organization=oeg-upm|http://linguistic.linkeddata.es/set/apertium|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-18T13:17:32.304Z/apertium-all-dataset-metadata.rdf,"Gracia, Jorge. ""DICTIONARY News"" (2015)."
602,61b23df0-aced-44ca-9380-b8cab4d66074,clld-wold,CLLD-WOLD,,http://wold.clld.org,http://wold.clld.org/void.ttl|http://wold.clld.org/static/download/wold-dataset.n3.gz,"Haspelmath, Martin & Tadmor, Uri (eds.) 2009. ""World Loanword Database."" Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at http://wold.clld.org, Accessed on 2016-02-21.) "
603,f8464680-08bb-4199-a188-7743f1fc4ec3,clld-wals,CLLD-WALS,,http://wals.info,http://wals.info/void.ttl|http://wals.info/static/download/wals-dataset.n3.gz,"Ian Maddieson. 2013. ""Consonant Inventories"" In: Dryer, Matthew S. & Haspelmath, Martin (eds.) The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at http://wals.info/chapter/1, Accessed on 2016-02-21.) "
604,8020040d-2f04-44ec-8d6f-fbdce28bddf2,clld-phoible,CLLD-PHOIBLE,,http://phoible.org,http://phoible.org/void.ttl|http://phoible.org/static/download/phoible-dataset.n3.gz,"Moran, Steven & McCloy, Daniel & Wright, Richard (eds.) 2014. ""PHOIBLE Online"" Leipzig: Max Planck Institute for Evolutionary Anthropology.(Available online at http://phoible.org, Accessed on 2016-02-21.) "
605,4afac80c-d745-4a84-a4f1-4ecf1a1f193c,clld-ewave,CLLD-EWAVE,,http://ewave-atlas.org,http://ewave-atlas.org/void.ttl|http://ewave-atlas.org/static/download/ewave-dataset.n3.gz,"Kortmann, Bernd & Lunkenheimer, Kerstin (eds.) 2013. ""The Electronic World Atlas of Varieties of English"" Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at http://ewave-atlas.org, Accessed on 2016-02-21.) "
606,2f706ed3-6a29-45cc-9ac8-ed48a65d3c7a,clld-apics,CLLD-APICS,,http://apics-online.info,http://apics-online.info/void.ttl|http://apics-online.info/static/download/apics-dataset.n3.gz,"Michaelis, Susanne Maria & Maurer, Philippe & Haspelmath, Martin & Huber, Magnus (eds.) 2013. ""Atlas of Pidgin and Creole Language Structures Online"". Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at http://apics-online.info, Accessed on 2016-02-21.)"
607,1c572ebe-e8bb-489d-b750-1a3d76285809,clld-afbo,CLLD-afbo,,http://afbo.info,http://afbo.info/void.ttl|http://afbo.info/static/download/afbo-dataset.n3.gz,"Seifart, Frank. 2013. ""AfBo: A world-wide survey of affix borrowing."" Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at http://afbo.info, Accessed on 2016-02-21.) "
611,90b44ab1-0cbf-4e08-89ab-e41a04de427c,farmbio-chembl,ChEMBL-RDF (@ Uppsala University),ChEMBL,https://github.com/egonw/chembl.rdf,http://rdf.farmbio.uu.se/chembl/sparql|http://semantics.bigcat.unimaas.nl/chembl/v13_5/|http://linkedchemistry.info/chembl/target/t158|http://rest.bioontology.org/bioportal/ontologies/download/45415?apikey=4ea81d74-8960-4525-810b-fa1baab576ff|http://linkedchemistry.info/chembl/resource/r371|http://linkedchemistry.info/chembl/journal/j2d9cdf677b52f45100278f594cd7198a|http://linkedchemistry.info/chembl/molecule/m100431|http://linkedchemistry.info/chembl/activity/a935292|http://linkedchemistry.info/chembl/assay/a93337|http://data.kasabi.com/dataset/chembl-rdf/molecule/m100431.html|http://data.kasabi.com/dataset/chembl-rdf,"1. E.L. Willighagen, A. Waagmeester, O. Spjuth, P. Ansell, A.J. Williams, V. Tkachenko, J. Hastings, B. Chen, D.J. Wild, ""The ChEMBL database as Linked Open Data"", 2013, J. Cheminformatics, 2013, 5:23 doi:10.1186/1758-2946-5-23
2. Bento, A. Patr??cia, et al. ""The ChEMBL bioactivity database: an update"" Nucleic acids research (2013): gkt1031."
612,c04a3712-7ced-4895-97c5-d71b80d72e50,chembl-rdf,ChEMBL RDF,ChEMBL,https://www.ebi.ac.uk/rdf/services/chembl/,https://www.ebi.ac.uk/rdf/services/chembl/sparql|ftp://ftp.ebi.ac.uk/pub/databases/RDF/chembl/|http://rdf.ebi.ac.uk/dataset/chembl/description,"Willighagen, Egon L., et al. ""The ChEMBL database as linked open data."" Journal of cheminformatics 5.1 (2013): 1-12"
534,866f6aad-165f-4f7a-bfbc-4df2a4b91609,eagle-i-upr,eagle-i@ University of Puerto Rico - Medical Sciences Campus,Eagle-i,http://upr.eagle-i.net,http://upr.eagle-i.net/sparqler/sparql|http://upr.eagle-i.net/i/0000012a-250a-39df-43fb-601a80000000?format=application/xml,
535,e2be28de-472d-491b-898f-a155df334b51,eagle-i-xula,eagle-i @ Xavier University of Louisiana,Eagle-i,http://xula.eagle-i.net,http://xula.eagle-i.net/sparqler/sparql|http://xula.eagle-i.net/i/00000135-1b4f-c186-77e4-a45080000000?format=application/xml,
536,e55f1683-d8ad-43bc-b8fa-8c174dd13f9c,eagle-i-vanderbilt,eagle-i @ Vanderbilt University,Eagle-i,http://eagle-i.ea.vanderbilt.edu,https://eagle-i.ea.vanderbilt.edu/sparqler/sparql|http://eagle-i.ea.vanderbilt.edu/i/00000138-81f2-ad1f-a500-ef7680000000?format=application/xml,
537,8421508c-2363-4c2f-bfea-3244b79ae110,eagle-i-utsa,eagle-i @ University of Texas at San Antonio,Eagle-i,http://utsa.eagle-i.net,http://utsa.eagle-i.net/sparqler/sparql|http://utsa.eagle-i.net/i/00000135-59d2-9fa0-d7c8-cf3780000000?format=application/xml,
538,0f62b3af-31fd-4d3a-a798-3a663732b998,eagle-i-utep,eagle-i @ University of Texas at El Paso,Eagle-i,http://utep.eagle-i.net,http://utep.eagle-i.net/sparqler/sparql|http://utep.eagle-i.net/i/00000134-af93-4802-bfc0-fe9780000000,
539,84d8d427-50e9-48ba-9ff7-d3e8edd74cd0,eagle-i-hawaii,eagle-i @ University of Hawai???i at M??noa,Eagle-i,http://hawaii.eagle-i.net,http://hawaii.eagle-i.net/sparqler/sparql|http://hawaii.eagle-i.net/i/00000130-ba17-c839-eee5-4adc80000000?format=application/xml,
540,2d3705ac-a489-4e4a-a894-bb9268f3cf0b,eagle-i-alaska,eagle-i @ University of Alaska Fairbanks,Eagle-i,http://alaska.eagle-i.net,http://alaska.eagle-i.net/sparqler/sparql|http://alaska.eagle-i.net/i/0000012a-25c2-5d13-76e0-f22c80000005?format=application/xml,
541,fc930f30-409d-4bf4-b868-8bf25c4dbc1f,eagle-i-uccaribe,eagle-i @ Universidad Central del Caribe,Eagle-i,http://uccaribe.eagle-i.net,http://uccaribe.eagle-i.net/sparqler/sparql|http://uccaribe.eagle-i.net/i/00000136-dfcd-a6b6-a53f-a15a80000000?format=application/xml,
542,d827d7be-8308-4360-8e18-8f6b59114310,eagle-i-tsu,eagle-i @ Texas Southern University,Eagle-i,http://tsu.eagle-i.net,http://tsu.eagle-i.net/sparqler/sparql|http://tsu.eagle-i.net/i/00000137-0f0a-e62c-a52f-700380000000?format=application/xml,
543,828c540c-df7d-4d31-b00d-82dbc8211d75,eagle-i-psm,eagle-i @ Ponce School of Medicine,Eagle-i,http://psm.eagle-i.net/,http://psm.eagle-i.net/sparqler/sparql|http://psm.eagle-i.net/i/00000136-cc09-7eb1-d2c1-4d1680000000?format=application/xml,
544,e2f1bd34-5f82-41e9-a0f1-2c171fdd0faf,eagle-i-ohsu,eagle-i @ Oregon Health and Science University,Eagle-i,http://ohsu.eagle-i.net,http://ohsu.eagle-i.net/sparqler/sparql|http://ohsu.eagle-i.net/i/0000012e-6e50-64c5-4106-535b80000000?format=application/xml,
545,93181ea6-5c6f-4754-a48b-eb53ac8af32e,eagle-i-msm,eagle-i @ Morehouse School of Medicine,Eagle-i,http://msm.eagle-i.net,http://msm.eagle-i.net/sparqler/sparql|http://msm.eagle-i.net/i/00000130-4e48-17ae-92f1-503b80000000?format=application/xml,
546,7f37aca7-e135-4ea3-9f57-449fbf73950e,eagle-i-montana,eagle-i @ Montana State University,Eagle-i,http://montana.eagle-i.net,http://montana.eagle-i.net/sparqler/sparql|http://montana.eagle-i.net/i/0000012a-2501-8211-f94c-e32480000001?format=application/xml,
547,e7470930-6fdf-4b23-8eae-15d2c9b44391,eagle-i-jsu,eagle-i @ Jackson State University,Eagle-i,http://jsu.eagle-i.net,http://jsu.eagle-i.net/sparqler/sparql|http://jsu.eagle-i.net/i/0000012c-1c64-7caa-a830-7bcf80000000?format=application/xml,
548,5e5c2af2-8bf7-49da-a817-4032e558b5c7,eagle-i-harvard,eagle-i @ Harvard University,Eagle-i,http://harvard.eagle-i.net,http://harvard.eagle-i.net/sparqler/sparql|http://harvard.eagle-i.net/i/0000012a-2511-4ba4-5617-79428000002f?format=application/xml,
549,0c43f8ba-ad5c-4d34-b7b7-a91495b8ded9,eagle-i-famu,eagle-i @ Florida Agricultural and Mechanical University,Eagle-i,http://famu.eagle-i.net,http://famu.eagle-i.net/sparqler/sparql|http://famu.eagle-i.net/i/00000138-e37a-ab5d-428e-c0d480000000?format=application/xml,
550,9ff58b97-67b2-4b20-925e-f028eef668f5,eagle-i-dartmouth,eagle-i @ Dartmouth College,Eagle-i,http://dartmouth.eagle-i.net,http://dartmouth.eagle-i.net/sparqler/sparql|http://dartmouth.eagle-i.net/i/0000012b-687c-9b0c-bd3e-55f580000000?format=application/xml,
551,1570788f-a120-481a-b10c-59fb2fc6b76f,eagle-i-cdrewu,eagle-i @ Charles R. Drew University,Eagle-i,http://cdrewu.eagle-i.net,http://cdrewu.eagle-i.net/sparqler/sparql|http://cdrewu.eagle-i.net/i/00000136-0972-1715-1a88-e81c80000000?format=application/xml,
521,6acb677f-07b1-49db-a9fe-ee7cbae7a3a7,enakting-population,EnAKTing Population Dataset,EnAKTing,http://population.psi.enakting.org/,http://population.psi.enakting.org/id/void|http://population.psi.enakting.org/id/St_Albans/rdf,
522,43eeef2f-f8b3-43f2-a2c2-082bf2533c61,enakting-nhs,EnAKTing NHS Dataset,EnAKTing,http://nhs.psi.enakting.org/,http://nhs.psi.enakting.org/id/void|http://nhs.psi.enakting.org/id/nhs/NHS_RXH,
523,f70a5703-69e0-4109-bf81-f0524349be62,enakting-mortality,EnAKTing Mortality Dataset,EnAKTing,http://mortality.psi.enakting.org/,http://mortality.psi.enakting.org/id/void|http://mortality.psi.enakting.org/id/Scarborough,
524,ed1dad95-0544-4c74-ba9b-eb7352784150,enakting-energy,EnAKTing Energy Dataset,EnAKTing,http://energy.psi.enakting.org/,http://energy.psi.enakting.org/id/void|http://energy.psi.enakting.org/def/EnergyConsumptionStatItem,
525,a32ea5b3-1cba-4dfd-a0dd-14735c9a78ab,enakting-crime,EnAKTing Crime Dataset,EnAKTing,http://crime.psi.enakting.org/,http://crime.psi.enakting.org/id/void|http://crime.psi.enakting.org/,
526,44f52e97-d2c3-4fcd-a4e5-1661c5e000f3,enakting-co2emission,EnAKTing CO2 Emission Dataset,EnAKTing,http://co2emission.psi.enakting.org/,http://co2emission.psi.enakting.org/id/void|http://co2emission.psi.enakting.org/def/NUTS4Area,
37,a3bb25e1-6dac-4cde-b7d3-4e0dd5b958f3,rkb-explorer-newcastle,University of Newcastle upon Tyne (RKBExplorer),,http://newcastle.rkbexplorer.com,http://newcastle.rkbexplorer.com/sparql/|http://newcastle.rkbexplorer.com/sitemap.xml|http://newcastle.rkbexplorer.com/models/void.ttl|http://newcastle.rkbexplorer.com/id/person-10|http://newcastle.rkbexplorer.com/models/dump.tgz,
104,3a5eea1b-353d-46fc-886a-c70f6ad5f932,rkb-explorer-crime,Street level crime reports for England and Wales,,http://crime.rkbexplorer.com/,http://crime.rkbexplorer.com/models/|http://crime.rkbexplorer.com/sparql/|http://crime.rkbexplorer.com/id/2010-12/hampshire-constabulary/9999|http://crime.rkbexplorer.com/id/2010-12-7000000000017583-all-crime,
502,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,eprints-harvest-rkbexplorer,ePrints Harvest (RKBExplorer),,,http://foreign.rkbexplorer.com/browse/?type=resource&forceLocal=true&uri=http%3A%2F%2Fresearchrepository.napier.ac.uk%2Fid%2Feprint%2F1615|http://foreign.rkbexplorer.com/sparql/|http://foreign.rkbexplorer.com/models/void.ttl|http://foreign.rkbexplorer.com/sitemap.xml|http://foreign.rkbexplorer.com/crs/|http://foreign.rkbexplorer.com/,
559,30b50cb9-cae5-4d44-92f6-18fb4dc7cc80,rkb-explorer-deepblue,Deep Blue (RKBExplorer),,http://deepblue.rkbexplorer.com,http://deepblue.rkbexplorer.com/sparql/|http://deepblue.rkbexplorer.com/sitemap.xml|http://deepblue.rkbexplorer.com/models/void.ttl|http://deepblue.rkbexplorer.com/id/person-0d961f4145be8efdede333a02e0e5596|http://deepblue.rkbexplorer.com/models/dump.tgz,"Glaser, Hugh, and Ian Millard. ""Rkbexplorer. com: Anatomy of a semantic web application"" (2008)."
217,0f669ee4-a356-4377-a8ec-fc17d6a6d9e3,transport-openuplabs,OpenUpLabs Transport,OpenUpLabs,http://openuplabs.tso.co.uk/datasets/gov-transport,http://gov.tso.co.uk/transport/sparql|http://transport.data.gov.uk/doc/stop-point/490011810W.rdf,
218,7c294769-de5c-4baf-8e71-4e13be65bb2d,legislation-openuplabs,OpenUpLabs Legislation,OpenUpLabs,http://openuplabs.tso.co.uk/datasets/gov-legislation,http://legislation.data.gov.uk/uksi/2011/1540/made/data.rdf|http://gov.tso.co.uk/legislation/sparql|http://gov.tso.co.uk/legislation/void,
219,56fde70e-0746-4608-8450-4ba3e28d40bb,geographic-openuplabs,OpenUpLabs Geographic,OpenUpLabs,http://openuplabs.tso.co.uk/datasets/os-geo,http://data.ordnancesurvey.co.uk/doc/geometry/122961.rdf|http://os.services.tso.co.uk/geo/sparql,
220,600bd324-bd62-4214-ab7a-9df5ef033cf6,education-openuplabs,OpenUpLabs Education,OpenUpLabs,http://openuplabs.tso.co.uk/datasets/gov-education,http://education.data.gov.uk/doc/school/110158.rdf|http://openuplabs.tso.co.uk/sparql/gov-education,
221,c7152336-f6cd-4f70-8e4b-636ef5e34052,dclg-openuplabs,OpenUpLabs DCLG,OpenUpLabs,http://data.gov.uk/blog/local-data-exchange-ldex-incubator,http://gov.tso.co.uk/dclg/sparql,
222,24ea0e8e-b3c1-45a2-b675-aa362798cfa5,openuplabs,OpenUpLabs Datasets,OpenUpLabs,http://openuplabs.tso.co.uk/datasets,,
223,fd6766bc-7a18-43c5-8bbf-0015f257cbe5,coins-openuplabs,OpenUpLabs COINS,OpenUpLabs,http://data.gov.uk/resources/coins,http://gov.tso.co.uk/coins/sparql|http://source.data.gov.uk/finance/coins/2010-06-14/schema|http://finance.data.gov.uk/def/coins/department-code/des022,
237,f223343e-a5dc-4a4c-9415-e11fff9a33ba,bioportal-omrse,Ontology of Medically Related Social Entities,,http://bioportal.bioontology.org/ontologies/1565,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45307?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-284"
238,296dd313-2ace-44ed-8cb9-45ceafb2106b,bioportal-ogmd,Ontology of Glucose Metabolism Disorder,,http://bioportal.bioontology.org/ontologies/1085,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45532?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-285"
